op_index,latency_ms
31534,31.255
31535,29.697
31536,29.164
31537,29.164
31538,29.697
31539,28.627
31540,30.222
31541,30.730
31542,30.222
31543,31.773
31544,29.697
31545,29.164
31546,31.786
31547,31.261
31548,32.304
31549,30.228
31550,32.820
31551,32.304
31552,31.261
31553,30.752
31554,31.261
31555,29.694
31556,31.786
31557,31.786
31558,33.350
31559,32.820
31560,30.228
31561,31.786
31562,32.824
31563,31.272
31564,29.678
31565,30.747
31566,29.678
31567,30.747
31568,30.214
31569,32.305
31570,32.305
31571,33.870
31572,32.824
31573,31.781
31574,32.824
31575,31.272
31576,29.678
31577,32.824
31578,31.266
31579,30.733
31580,31.791
31581,30.197
31582,31.266
31583,33.343
31584,31.791
31585,31.266
31586,32.824
31587,30.197
31588,29.662
31589,30.197
31590,29.662
31591,30.733
31592,30.197
31593,32.300
31594,32.824
31595,34.388
31596,32.320
31597,31.795
31598,33.353
31599,34.388
31600,30.192
31601,32.320
31602,31.262
31603,32.320
31604,31.795
31605,30.726
31606,32.320
31607,32.320
31608,32.829
31609,29.659
31610,30.726
31611,30.176
31612,30.708
31613,30.708
31614,35.435
31615,30.176
31616,32.837
31617,32.312
31618,33.346
31619,31.779
31620,30.708
31621,33.346
31622,31.779
31623,31.779
31624,29.642
31625,30.176
31626,29.642
31627,31.777
31628,31.242
31629,33.371
31630,31.242
31631,32.846
31632,30.176
31633,33.371
31634,30.710
31635,31.777
31636,29.657
31637,31.777
31638,33.880
31639,32.313
31640,30.176
31641,32.313
31642,29.135
31643,32.846
31644,29.651
31645,31.226
31646,31.226
31647,31.758
31648,32.292
31649,32.829
31650,30.173
31651,31.226
31652,32.829
31653,31.758
31654,30.173
31655,29.651
31656,29.651
31657,29.124
31658,30.691
31659,31.226
31660,29.651
31661,31.758
31662,32.807
31663,33.877
31664,29.121
31665,30.688
31666,32.807
31667,31.741
31668,29.639
31669,29.121
31670,31.741
31671,29.639
31672,31.741
31673,29.121
31674,30.166
31675,29.639
31676,30.688
31677,31.206
31678,30.166
31679,28.591
31680,31.741
31681,29.685
31682,31.769
31683,32.836
31684,30.729
31685,32.304
31686,32.836
31687,29.685
31688,30.202
31689,31.251
31690,32.836
31691,30.729
31692,31.251
31693,33.371
31694,32.304
31695,29.685
31696,30.202
31697,32.287
31698,29.672
31699,29.672
31700,32.822
31701,30.202
31702,33.354
31703,32.822
31704,32.287
31705,31.247
31706,29.156
31707,30.720
31708,29.672
31709,32.287
31710,31.247
31711,32.287
31712,29.156
31713,31.769
31714,30.202
31715,32.296
31716,33.349
31717,31.247
31718,31.774
31719,30.730
31720,31.774
31721,30.730
31722,31.247
31723,29.683
31724,32.296
31725,30.200
31726,29.683
31727,31.247
31728,32.815
31729,33.881
31730,31.774
31731,31.247
31732,30.200
31733,29.165
31734,32.830
31735,31.264
31736,30.734
31737,33.349
31738,32.830
31739,30.734
31740,31.264
31741,29.699
31742,30.734
31743,32.309
31744,30.734
31745,34.416
31746,30.217
31747,31.781
31748,32.309
31749,33.347
31750,31.781
31751,33.865
31752,32.298
31753,30.215
31754,32.825
31755,33.865
31756,30.215
31757,29.685
31758,31.781
31759,29.685
31760,31.781
31761,30.734
31762,29.685
31763,33.347
31764,31.250
31765,32.815
31766,31.768
31767,32.815
31768,31.251
31769,1301.993
31770,30.733
31771,30.733
31772,30.733
31773,31.768
31774,31.251
31775,30.733
31776,33.342
31777,32.298
31778,30.733
31779,31.768
31780,31.768
31781,30.733
31782,30.733
31783,30.733
31784,31.253
31785,30.722
31786,32.818
31787,34.902
31788,30.207
31789,30.207
31790,32.287
31791,30.207
31792,30.722
31793,32.287
31794,31.253
31795,32.287
31796,32.287
31797,30.722
31798,29.688
31799,31.771
31800,30.207
31801,30.207
31802,31.772
31803,32.291
31804,29.680
31805,29.680
31806,32.807
31807,29.163
31808,31.242
31809,29.163
31810,29.680
31811,30.207
31812,30.727
31813,31.242
31814,28.646
31815,32.291
31816,28.646
31817,29.680
31818,28.115
31819,32.804
31820,31.755
31821,31.240
31822,29.676
31823,31.755
31824,30.721
31825,30.721
31826,32.804
31827,31.240
31828,31.240
31829,32.804
31830,30.721
31831,29.676
31832,30.194
31833,32.285
31834,30.194
31835,31.240
31836,29.159
31837,29.159
31838,32.302
31839,33.351
31840,30.224
31841,29.706
31842,31.787
31843,30.224
31844,32.302
31845,30.741
31846,33.351
31847,31.268
31848,29.706
31849,32.833
31850,30.741
31851,32.302
31852,30.224
31853,31.268
31854,29.175
31855,29.706
31856,29.706
31857,32.300
31858,31.253
31859,30.736
31860,29.169
31861,31.780
31862,32.815
31863,29.169
31864,30.219
31865,30.219
31866,31.780
31867,32.300
31868,30.736
31869,30.736
31870,29.688
31871,32.815
31872,30.219
31873,29.169
31874,31.253
31875,31.252
31876,32.816
31877,32.297
31878,33.331
31879,31.770
31880,31.770
31881,33.331
31882,29.685
31883,32.297
31884,31.252
31885,30.204
31886,32.816
31887,32.816
31888,31.252
31889,30.735
31890,30.722
31891,32.288
31892,32.288
31893,31.253
31894,32.288
31895,30.203
31896,33.849
31897,32.288
31898,32.815
31899,30.203
31900,32.815
31901,30.722
31902,29.477
31903,31.771
31904,29.477
31905,31.237
31906,33.849
31907,30.718
31908,32.803
31909,33.849
31910,31.768
31911,32.285
31912,31.768
31913,33.330
31914,29.992
31915,30.718
31916,30.718
31917,29.992
31918,33.330
31919,33.849
31920,31.237
31921,29.463
31922,32.420
31923,30.116
31924,29.594
31925,31.371
31926,30.116
31927,31.890
31928,32.938
31929,31.890
31930,32.420
31931,33.982
31932,32.938
31933,29.594
31934,29.594
31935,30.116
31936,32.938
31937,30.645
31938,29.071
31939,30.638
31940,29.594
31941,31.167
31942,31.893
31943,30.116
31944,32.412
31945,31.167
31946,30.638
31947,30.116
31948,30.116
31949,31.893
31950,29.594
31951,31.167
31952,30.638
31953,32.943
31954,31.167
31955,32.412
31956,29.068
31957,32.428
31958,30.129
31959,31.173
31960,32.947
31961,32.428
31962,31.702
31963,30.651
31964,32.947
31965,31.173
31966,31.702
31967,31.173
31968,30.651
31969,32.947
31970,30.129
31971,30.129
31972,31.702
31973,31.690
31974,30.120
31975,31.168
31976,32.219
31977,29.586
31978,31.690
31979,31.690
31980,32.945
31981,32.219
31982,32.945
31983,30.645
31984,29.586
31985,30.120
31986,29.064
31987,30.120
31988,31.164
31989,31.686
31990,33.463
31991,29.583
31992,33.463
31993,30.639
31994,29.583
31995,29.056
31996,31.686
31997,31.164
31998,29.056
31999,31.164
32000,32.209
32001,30.639
32002,33.463
32003,32.737
32004,31.164
32005,30.106
32006,31.162
32007,30.628
32008,30.628
32009,29.579
32010,31.162
32011,31.162
32012,31.162
32013,29.579
32014,31.687
32015,30.106
32016,32.209
32017,32.732
32018,33.260
32019,32.209
32020,29.064
32021,32.207
32022,31.148
32023,29.584
32024,31.148
32025,31.681
32026,30.099
32027,32.207
32028,31.681
32029,33.251
32030,30.626
32031,32.207
32032,29.584
32033,30.626
32034,31.681
32035,30.099
32036,29.584
32037,31.148
32038,32.729
32039,31.672
32040,34.304
32041,31.150
32042,30.623
32043,32.731
32044,33.253
32045,33.253
32046,31.150
32047,32.205
32048,30.108
32049,29.586
32050,31.672
32051,31.672
32052,30.108
32053,32.731
32054,30.623
32055,34.297
32056,31.672
32057,33.253
32058,34.826
32059,31.145
32060,30.107
32061,30.107
32062,31.145
32063,31.672
32064,29.570
32065,30.107
32066,29.570
32067,30.629
32068,31.145
32069,32.194
32070,32.194
32071,33.248
32072,29.560
32073,30.628
32074,31.666
32075,31.666
32076,32.193
32077,32.193
32078,32.715
32079,30.091
32080,31.150
32081,29.560
32082,30.628
32083,30.091
32084,32.193
32085,31.150
32086,31.666
32087,32.715
32088,31.149
32089,31.149
32090,30.081
32091,32.187
32092,33.769
32093,31.149
32094,33.236
32095,32.714
32096,30.612
32097,31.671
32098,30.081
32099,33.769
32100,32.187
32101,32.714
32102,30.612
32103,32.714
32104,30.081
32105,33.754
32106,31.131
32107,31.668
32108,30.599
32109,31.131
32110,32.190
32111,30.059
32112,32.705
32113,30.059
32114,30.059
32115,31.668
32116,33.232
32117,32.190
32118,31.668
32119,30.599
32120,31.668
32121,30.059
32122,31.131
32123,31.126
32124,33.232
32125,31.126
32126,31.126
32127,32.716
32128,31.126
32129,32.194
32130,31.126
32131,31.657
32132,30.585
32133,30.068
32134,32.194
32135,31.126
32136,30.068
32137,29.543
32138,30.068
32139,32.194
32140,31.657
32141,31.649
32142,31.108
32143,31.108
32144,30.066
32145,33.755
32146,32.180
32147,30.591
32148,32.717
32149,31.108
32150,33.239
32151,30.066
32152,32.180
32153,30.591
32154,29.522
32155,30.066
32156,33.239
32157,31.649
32158,32.180
32159,33.225
32160,30.574
32161,32.156
32162,32.688
32163,30.030
32164,30.574
32165,32.688
32166,31.616
32167,30.030
32168,32.156
32169,33.747
32170,33.225
32171,31.099
32172,30.574
32173,32.688
32174,31.616
32175,31.099
32176,31.096
32177,33.210
32178,30.038
32179,30.038
32180,34.269
32181,30.552
32182,30.038
32183,31.096
32184,30.552
32185,29.524
32186,31.096
32187,32.138
32188,31.621
32189,31.621
32190,28.994
32191,32.138
32192,29.524
32193,29.520
32194,30.564
32195,32.664
32196,29.520
32197,29.000
32198,32.147
32199,31.622
32200,32.664
32201,29.000
32202,31.622
32203,30.564
32204,32.664
32205,31.078
32206,31.078
32207,32.147
32208,31.622
32209,32.145
32210,30.572
32211,32.670
32212,29.004
32213,33.187
32214,30.042
32215,31.086
32216,29.522
32217,31.086
32218,31.601
32219,30.572
32220,31.601
32221,32.145
32222,29.004
32223,30.572
32224,32.670
32225,31.601
32226,30.577
32227,30.056
32228,30.577
32229,33.721
32230,32.679
32231,33.204
32232,30.577
32233,33.204
32234,32.679
32235,31.106
32236,32.679
32237,31.106
32238,31.106
32239,30.056
32240,31.621
32241,32.135
32242,30.056
32243,30.067
32244,30.067
32245,33.733
32246,32.664
32247,30.585
32248,29.549
32249,32.149
32250,32.149
32251,31.105
32252,31.635
32253,35.321
32254,33.733
32255,31.105
32256,30.067
32257,31.635
32258,33.208
32259,32.664
32260,31.635
32261,33.201
32262,31.123
32263,30.086
32264,32.687
32265,30.604
32266,31.123
32267,30.086
32268,31.643
32269,29.562
32270,29.562
32271,31.123
32272,29.562
32273,32.173
32274,32.687
32275,31.643
32276,30.086
32277,32.687
32278,32.687
32279,32.712
32280,30.626
32281,30.101
32282,31.144
32283,33.226
32284,32.182
32285,33.741
32286,31.144
32287,33.226
32288,32.182
32289,30.626
32290,30.626
32291,31.662
32292,30.101
32293,33.741
32294,30.626
32295,32.712
32296,33.226
32297,32.725
32298,32.204
32299,31.686
32300,33.254
32301,34.283
32302,31.168
32303,31.168
32304,30.643
32305,33.254
32306,32.204
32307,31.686
32308,30.122
32309,30.643
32310,31.686
32311,32.204
32312,32.725
32313,30.641
32314,34.287
32315,31.686
32316,31.162
32317,31.686
32318,33.773
32319,30.122
32320,32.723
32321,30.122
32322,31.162
32323,29.603
32324,33.243
32325,29.603
32326,31.162
32327,31.686
32328,31.162
32329,29.075
32330,29.075
32331,30.137
32332,32.737
32333,29.087
32334,31.174
32335,32.737
32336,30.137
32337,31.174
32338,32.219
32339,29.608
32340,30.655
32341,29.087
32342,31.695
32343,29.608
32344,30.137
32345,32.737
32346,31.695
32347,31.186
32348,30.139
32349,32.750
32350,32.750
32351,31.705
32352,30.667
32353,33.268
32354,33.268
32355,32.226
32356,29.618
32357,31.186
32358,32.226
32359,30.667
32360,31.186
32361,32.750
32362,31.705
32363,32.217
32364,31.179
32365,30.651
32366,30.651
32367,33.262
32368,33.780
32369,31.179
32370,32.217
32371,31.179
32372,30.129
32373,30.651
32374,32.738
32375,29.606
32376,32.217
32377,29.606
32378,32.738
32379,31.180
32380,32.227
32381,31.708
32382,31.180
32383,32.227
32384,30.659
32385,32.227
32386,29.528
32387,30.135
32388,32.746
32389,30.659
32390,29.528
32391,30.659
32392,31.708
32393,32.746
32394,31.708
32395,32.227
32396,32.753
32397,31.705
32398,32.753
32399,30.661
32400,29.533
32401,30.661
32402,32.234
32403,31.705
32404,32.234
32405,31.705
32406,31.184
32407,32.753
32408,31.705
32409,33.272
32410,30.661
32411,31.184
32412,32.814
32413,33.332
32414,33.851
32415,33.332
32416,32.285
32417,31.764
32418,30.634
32419,34.372
32420,32.814
32421,30.112
32422,30.634
32423,31.241
32424,32.285
32425,33.332
32426,31.166
32427,31.166
32428,34.384
32429,34.384
32430,33.346
32431,32.297
32432,32.297
32433,31.773
32434,34.384
32435,31.773
32436,32.818
32437,30.645
32438,30.645
32439,30.645
32440,30.645
32441,31.166
32442,30.645
32443,30.645
32444,34.912
32445,32.302
32446,32.825
32447,31.173
32448,34.393
32449,32.302
32450,31.173
32451,35.433
32452,31.173
32453,30.654
32454,32.302
32455,31.695
32456,30.654
32457,33.344
32458,32.214
32459,30.646
32460,30.646
32461,30.123
32462,30.646
32463,30.123
32464,32.214
32465,33.344
32466,29.551
32467,32.821
32468,31.173
32469,29.551
32470,30.646
32471,29.031
32472,32.214
32473,33.344
32474,31.154
32475,31.681
32476,32.722
32477,30.630
32478,30.059
32479,32.200
32480,30.630
32481,31.681
32482,33.329
32483,31.154
32484,31.154
32485,32.200
32486,33.852
32487,33.329
32488,33.329
32489,29.539
32490,33.242
32491,32.202
32492,32.721
32493,32.202
32494,30.059
32495,31.151
32496,33.849
32497,30.059
32498,31.151
32499,34.373
32500,33.242
32501,30.579
32502,29.529
32503,30.059
32504,30.059
32505,32.721
32506,33.771
32507,32.203
32508,34.378
32509,32.730
32510,31.108
32511,31.680
32512,30.057
32513,32.203
32514,32.730
32515,30.057
32516,32.730
32517,35.423
32518,33.250
32519,31.108
32520,32.736
32521,30.071
32522,33.263
32523,30.590
32524,32.213
32525,32.213
32526,31.641
32527,31.641
32528,30.590
32529,34.304
32530,31.121
32531,33.263
32532,34.304
32533,30.590
32534,33.263
32535,31.641
32536,33.262
32537,32.167
32538,32.739
32539,31.116
32540,30.597
32541,32.739
32542,34.830
32543,34.309
32544,32.739
32545,34.309
32546,32.167
32547,33.262
32548,31.647
32549,33.789
32550,32.167
32551,32.167
32552,31.116
32553,34.311
32554,34.311
32555,33.261
32556,31.119
32557,32.169
32558,33.784
32559,33.784
32560,30.599
32561,30.599
32562,32.169
32563,32.689
32564,32.689
32565,31.119
32566,33.784
32567,31.119
32568,30.599
32569,30.070
32570,33.261
32571,33.784
32572,33.204
32573,31.634
32574,33.776
32575,34.826
32576,33.204
32577,31.114
32578,32.684
32579,32.684
32580,32.153
32581,31.114
32582,34.299
32583,30.069
32584,30.585
32585,34.299
32586,32.684
32587,32.153
32588,32.684
32589,34.824
32590,31.110
32591,30.594
32592,1327.846
32593,30.594
32594,30.059
32595,34.301
32596,31.639
32597,30.059
32598,31.639
32599,31.639
32600,31.110
32601,32.678
32602,33.209
32603,29.544
32604,31.110
32605,30.070
32606,32.685
32607,32.165
32608,30.070
32609,31.119
32610,31.636
32611,29.555
32612,33.204
32613,30.585
32614,30.070
32615,30.585
32616,32.685
32617,30.070
32618,32.685
32619,31.119
32620,31.636
32621,30.074
32622,31.638
32623,32.684
32624,32.155
32625,31.104
32626,30.074
32627,30.589
32628,33.203
32629,32.684
32630,31.638
32631,32.155
32632,30.074
32633,33.723
32634,32.155
32635,33.203
32636,30.589
32637,33.723
32638,31.104
32639,33.729
32640,33.210
32641,32.164
32642,31.630
32643,33.210
32644,30.600
32645,30.600
32646,34.249
32647,32.681
32648,31.630
32649,32.164
32650,31.115
32651,33.729
32652,33.210
32653,30.600
32654,33.210
32655,32.681
32656,33.210
32657,31.641
32658,32.156
32659,30.562
32660,31.126
32661,32.156
32662,30.562
32663,34.255
32664,32.690
32665,31.126
32666,34.255
32667,30.045
32668,31.641
32669,33.207
32670,33.207
32671,33.736
32672,32.156
32673,32.690
32674,31.126
32675,32.690
32676,31.095
32677,31.095
32678,33.740
32679,32.689
32680,30.578
32681,35.308
32682,32.173
32683,30.578
32684,30.050
32685,34.269
32686,33.223
32687,31.659
32688,32.689
32689,32.173
32690,33.223
32691,33.208
32692,34.259
32693,31.614
32694,31.614
32695,31.096
32696,32.692
32697,31.096
32698,32.692
32699,30.569
32700,32.692
32701,32.178
32702,33.208
32703,33.208
32704,33.742
32705,31.096
32706,31.096
32707,31.614
32708,33.742
32709,30.569
32710,32.142
32711,30.563
32712,32.142
32713,33.736
32714,32.142
32715,31.097
32716,33.220
32717,30.563
32718,31.097
32719,30.046
32720,32.705
32721,30.046
32722,33.220
32723,32.705
32724,31.624
32725,31.624
32726,29.529
32727,32.663
32728,31.618
32729,31.618
32730,32.145
32731,35.308
32732,33.741
32733,30.567
32734,32.663
32735,31.084
32736,31.084
32737,32.663
32738,31.084
32739,33.226
32740,32.663
32741,32.145
32742,33.226
32743,30.567
32744,30.050
32745,30.047
32746,30.047
32747,32.662
32748,33.180
32749,31.600
32750,32.134
32751,33.743
32752,31.084
32753,29.527
32754,30.566
32755,32.134
32756,32.662
32757,33.743
32758,30.566
32759,30.047
32760,32.134
32761,32.134
32762,31.084
32763,30.566
32764,33.743
32765,32.123
32766,31.607
32767,33.185
32768,30.050
32769,30.050
32770,33.703
32771,31.090
32772,32.123
32773,32.123
32774,30.570
32775,32.658
32776,33.185
32777,30.050
32778,33.185
32779,29.537
32780,30.570
32781,33.185
32782,32.123
32783,31.607
32784,30.050
32785,30.570
32786,33.185
32787,33.712
32788,31.617
32789,33.185
32790,32.651
32791,31.617
32792,32.134
32793,30.578
32794,30.064
32795,31.097
32796,32.651
32797,30.578
32798,33.185
32799,31.097
32800,31.086
32801,31.605
32802,33.693
32803,31.086
32804,33.159
32805,31.086
32806,32.125
32807,32.642
32808,31.605
32809,32.642
32810,33.693
32811,32.125
32812,32.125
32813,31.086
32814,31.086
32815,31.605
32816,33.159
32817,31.605
32818,34.226
32819,34.226
32820,31.618
32821,32.658
32822,31.105
32823,31.105
32824,30.558
32825,30.558
32826,30.558
32827,33.175
32828,32.138
32829,32.658
32830,32.138
32831,32.138
32832,30.045
32833,31.618
32834,33.691
32835,32.661
32836,33.181
32837,31.081
32838,33.181
32839,33.699
32840,30.569
32841,33.181
32842,31.628
32843,30.052
32844,30.052
32845,32.661
32846,31.628
32847,30.569
32848,31.081
32849,33.181
32850,33.181
32851,34.231
32852,31.101
32853,33.194
32854,32.674
32855,30.067
32856,32.161
32857,30.067
32858,31.613
32859,30.585
32860,30.585
32861,34.231
32862,31.101
32863,31.613
32864,32.161
32865,33.713
32866,30.067
32867,30.063
32868,30.578
32869,31.612
32870,29.410
32871,31.612
32872,30.063
32873,33.185
32874,31.612
32875,29.410
32876,32.672
32877,28.888
32878,32.125
32879,32.672
32880,31.096
32881,29.410
32882,33.185
32883,32.125
32884,30.063
32885,29.410
32886,32.147
32887,33.206
32888,32.659
32889,33.206
32890,32.659
32891,29.945
32892,31.112
32893,32.147
32894,30.597
32895,31.112
32896,31.630
32897,29.422
32898,31.630
32899,30.597
32900,32.659
32901,33.824
32902,30.562
32903,32.248
32904,31.215
32905,31.215
32906,33.824
32907,33.277
32908,32.764
32909,32.764
32910,31.730
32911,30.562
32912,33.277
32913,33.824
32914,32.764
32915,31.215
32916,31.089
32917,31.089
32918,32.774
32919,30.566
32920,31.741
32921,34.350
32922,32.256
32923,33.803
32924,32.774
32925,30.566
32926,32.256
32927,34.350
32928,33.803
32929,33.290
32930,34.350
32931,31.089
32932,31.090
32933,31.612
32934,32.265
32935,33.298
32936,33.814
32937,34.874
32938,32.780
32939,34.327
32940,34.327
32941,32.265
32942,33.814
32943,33.298
32944,33.298
32945,33.814
32946,32.780
32947,32.265
32948,31.090
32949,34.851
32950,32.136
32951,33.822
32952,32.789
32953,33.304
32954,32.136
32955,31.614
32956,31.079
32957,31.079
32958,30.563
32959,31.079
32960,30.044
32961,31.614
32962,31.079
32963,31.079
32964,33.304
32965,34.854
32966,34.338
32967,34.338
32968,33.305
32969,32.652
32970,32.130
32971,30.560
32972,32.130
32973,31.079
32974,33.305
32975,31.079
32976,30.560
32977,32.130
32978,31.595
32979,31.595
32980,32.652
32981,33.305
32982,33.820
32983,30.567
32984,33.835
32985,31.609
32986,31.609
32987,30.567
32988,33.182
32989,31.090
32990,31.609
32991,32.125
32992,31.090
32993,32.660
32994,32.660
32995,32.125
32996,33.182
32997,31.090
32998,32.647
32999,30.569
33000,34.872
33001,32.130
33002,30.569
33003,31.612
33004,33.182
33005,30.569
33006,32.647
33007,31.089
33008,33.182
33009,31.612
33010,30.045
33011,33.182
33012,30.045
33013,31.089
33014,29.523
33015,32.124
33016,30.035
33017,33.159
33018,31.081
33019,32.642
33020,31.081
33021,29.514
33022,31.601
33023,30.557
33024,32.642
33025,33.694
33026,31.081
33027,32.124
33028,29.514
33029,30.557
33030,33.159
33031,30.035
33032,32.140
33033,31.096
33034,30.574
33035,33.182
33036,31.620
33037,33.182
33038,32.663
33039,32.140
33040,30.574
33041,31.096
33042,33.698
33043,31.620
33044,30.053
33045,32.140
33046,30.053
33047,32.663
33048,30.574
33049,30.574
33050,34.761
33051,33.709
33052,33.191
33053,30.581
33054,33.191
33055,32.148
33056,34.226
33057,32.668
33058,33.709
33059,32.148
33060,32.668
33061,31.624
33062,31.624
33063,30.581
33064,34.226
33065,31.624
33066,30.060
33067,33.709
33068,34.228
33069,33.186
33070,31.099
33071,30.578
33072,34.228
33073,32.666
33074,31.099
33075,33.709
33076,31.620
33077,31.620
33078,30.060
33079,30.578
33080,31.099
33081,30.578
33082,30.060
33083,29.533
33084,33.711
33085,32.667
33086,31.104
33087,33.191
33088,33.191
33089,32.667
33090,31.625
33091,33.711
33092,32.146
33093,31.104
33094,31.104
33095,32.667
33096,33.191
33097,33.711
33098,31.104
33099,32.667
33100,30.585
33101,30.583
33102,34.759
33103,32.149
33104,31.628
33105,32.670
33106,31.110
33107,31.110
33108,32.670
33109,33.192
33110,33.716
33111,33.192
33112,31.628
33113,34.236
33114,33.716
33115,31.628
33116,31.110
33117,32.149
33118,30.583
33119,33.181
33120,33.181
33121,31.621
33122,32.139
33123,31.094
33124,32.139
33125,34.747
33126,32.660
33127,33.703
33128,31.621
33129,33.181
33130,30.571
33131,32.139
33132,31.094
33133,32.660
33134,34.227
33135,30.571
33136,30.571
33137,31.100
33138,33.189
33139,33.189
33140,31.623
33141,31.100
33142,33.710
33143,32.150
33144,31.100
33145,34.756
33146,31.623
33147,31.100
33148,31.100
33149,32.150
33150,31.617
33151,33.185
33152,31.617
33153,31.109
33154,31.109
33155,30.587
33156,32.666
33157,30.587
33158,33.706
33159,32.770
33160,32.770
33161,30.168
33162,31.217
33163,33.815
33164,31.877
33165,31.877
33166,34.482
33167,32.925
33168,32.925
33169,34.482
33170,31.354
33171,32.498
33172,33.024
33173,34.577
33174,34.054
33175,32.498
33176,33.546
33177,33.546
33178,34.589
33179,33.033
33180,35.638
33181,33.559
33182,35.112
33183,34.589
33184,34.589
33185,31.976
33186,32.510
33187,34.081
33188,34.632
33189,34.632
33190,35.139
33191,36.189
33192,34.110
33193,33.061
33194,34.110
33195,36.189
33196,35.662
33197,36.707
33198,33.584
33199,35.662
33200,34.110
33201,34.110
33202,33.061
33203,33.584
33204,32.527
33205,36.201
33206,33.600
33207,35.678
33208,34.649
33209,32.537
33210,34.123
33211,34.649
33212,33.066
33213,36.728
33214,32.537
33215,34.649
33216,35.678
33217,33.600
33218,33.066
33219,34.123
33220,33.600
33221,31.999
33222,34.649
33223,36.201
33224,34.123
33225,32.537
33226,35.171
33227,33.600
33228,34.649
33229,31.999
33230,34.122
33231,35.693
33232,36.723
33233,33.588
33234,35.693
33235,33.059
33236,37.250
33237,34.644
33238,36.723
33239,33.588
33240,36.200
33241,32.521
33242,34.644
33243,33.588
33244,35.693
33245,36.263
33246,34.158
33247,33.091
33248,34.692
33249,35.740
33250,33.629
33251,32.552
33252,35.214
33253,33.629
33254,33.629
33255,34.692
33256,34.158
33257,33.091
33258,36.770
33259,35.214
33260,34.158
33261,35.740
33262,34.143
33263,36.777
33264,36.254
33265,33.605
33266,33.066
33267,33.605
33268,32.524
33269,32.524
33270,34.143
33271,33.066
33272,36.254
33273,35.206
33274,34.143
33275,36.777
33276,34.672
33277,35.727
33278,33.044
33279,33.587
33280,34.126
33281,34.664
33282,36.249
33283,32.526
33284,32.526
33285,33.044
33286,34.126
33287,35.192
33288,34.664
33289,33.587
33290,35.192
33291,31.993
33292,33.587
33293,36.244
33294,33.562
33295,34.643
33296,34.643
33297,33.044
33298,35.710
33299,32.510
33300,31.979
33301,35.181
33302,33.044
33303,34.643
33304,34.104
33305,31.979
33306,33.562
33307,35.181
33308,35.710
33309,34.104
33310,34.623
33311,35.700
33312,33.030
33313,35.700
33314,35.700
33315,35.163
33316,33.030
33317,34.081
33318,33.563
33319,33.563
33320,31.987
33321,32.499
33322,35.700
33323,34.623
33324,34.081
33325,32.499
33326,34.078
33327,35.138
33328,32.502
33329,35.138
33330,33.014
33331,31.973
33332,35.138
33333,33.545
33334,35.138
33335,33.014
33336,34.078
33337,35.678
33338,34.596
33339,34.596
33340,34.078
33341,32.502
33342,36.744
33343,35.138
33344,34.593
33345,35.111
33346,33.529
33347,35.653
33348,33.017
33349,34.593
33350,34.060
33351,33.017
33352,36.193
33353,35.111
33354,33.529
33355,32.488
33356,32.488
33357,34.593
33358,33.529
33359,37.775
33360,33.004
33361,33.004
33362,35.627
33363,34.575
33364,33.533
33365,35.109
33366,34.045
33367,36.169
33368,34.045
33369,33.004
33370,36.708
33371,34.575
33372,33.533
33373,36.169
33374,35.109
33375,34.045
33376,35.085
33377,33.513
33378,1354.495
33379,36.136
33380,32.987
33381,34.042
33382,35.618
33383,34.042
33384,36.136
33385,32.407
33386,35.085
33387,32.407
33388,34.554
33389,31.875
33390,32.987
33391,35.618
33392,32.399
33393,32.932
33394,35.609
33395,34.567
33396,33.512
33397,32.399
33398,34.037
33399,35.609
33400,36.661
33401,32.399
33402,34.567
33403,35.078
33404,34.567
33405,34.037
33406,36.661
33407,35.597
33408,34.030
33409,33.450
33410,36.128
33411,34.030
33412,36.661
33413,35.085
33414,32.918
33415,35.085
33416,34.556
33417,36.128
33418,32.918
33419,36.128
33420,33.450
33421,34.556
33422,35.597
33423,32.389
33424,34.030
33425,35.604
33426,35.604
33427,32.389
33428,33.969
33429,33.437
33430,34.549
33431,36.647
33432,34.549
33433,33.437
33434,33.969
33435,32.389
33436,32.908
33437,35.075
33438,32.389
33439,31.881
33440,31.881
33441,32.389
33442,33.952
33443,35.590
33444,32.397
33445,32.905
33446,32.397
33447,35.065
33448,32.397
33449,36.120
33450,32.397
33451,35.590
33452,35.065
33453,33.424
33454,33.952
33455,32.397
33456,34.485
33457,32.905
33458,33.952
33459,35.585
33460,32.917
33461,35.005
33462,33.424
33463,32.917
33464,35.585
33465,32.917
33466,33.944
33467,36.110
33468,32.396
33469,35.005
33470,34.472
33471,32.396
33472,33.944
33473,35.585
33474,31.867
33475,33.944
33476,33.946
33477,36.631
33478,32.389
33479,33.946
33480,35.526
33481,34.993
33482,36.631
33483,33.946
33484,34.993
33485,32.389
33486,35.526
33487,33.946
33488,35.526
33489,33.946
33490,34.465
33491,32.917
33492,34.996
33493,33.448
33494,34.996
33495,36.637
33496,34.996
33497,33.448
33498,35.524
33499,32.387
33500,34.996
33501,34.477
33502,32.387
33503,33.969
33504,35.524
33505,32.920
33506,34.996
33507,31.861
33508,36.057
33509,32.920
33510,42.991
33511,32.387
33512,35.002
33513,33.973
33514,32.386
33515,33.973
33516,37.162
33517,36.050
33518,34.494
33519,31.864
33520,33.973
33521,32.912
33522,32.912
33523,35.521
33524,35.002
33525,36.050
33526,33.973
33527,34.494
33528,32.903
33529,34.490
33530,33.429
33531,32.381
